run_id,benchmark,model,task_id,mechanism,active_arm,clean_success,active_success,paired_difference
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_13::official_native_tools/r0,name-copy,active_name_copy,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_14::official_native_tools/r0,name-copy,active_name_copy,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_10::official_native_tools/r0,name-copy,active_name_copy,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_11::official_native_tools/r0,name-copy,active_name_copy,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_12::official_native_tools/r0,name-copy,active_name_copy,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_13::official_native_tools/r0,name-copy,active_name_copy,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_14::official_native_tools/r0,name-copy,active_name_copy,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_base_10::official_native_tools/r0,name-recall,active_name_recall,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_base_11::official_native_tools/r0,name-recall,active_name_recall,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_base_12::official_native_tools/r0,name-recall,active_name_recall,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_base_13::official_native_tools/r0,name-recall,active_name_recall,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_base_14::official_native_tools/r0,name-recall,active_name_recall,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_long_context_10::official_native_tools/r0,name-recall,active_name_recall,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_long_context_11::official_native_tools/r0,name-recall,active_name_recall,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_long_context_12::official_native_tools/r0,name-recall,active_name_recall,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_long_context_13::official_native_tools/r0,name-recall,active_name_recall,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_long_context_14::official_native_tools/r0,name-recall,active_name_recall,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_10::official_native_tools/r0,name-recall,active_name_recall,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_11::official_native_tools/r0,name-recall,active_name_recall,1.0,0.0,-1.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_12::official_native_tools/r0,name-recall,active_name_recall,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_13::official_native_tools/r0,name-recall,active_name_recall,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_14::official_native_tools/r0,name-recall,active_name_recall,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_10::official_native_tools/r0,name-recall,active_name_recall,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_11::official_native_tools/r0,name-recall,active_name_recall,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_12::official_native_tools/r0,name-recall,active_name_recall,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_13::official_native_tools/r0,name-recall,active_name_recall,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_14::official_native_tools/r0,name-recall,active_name_recall,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_base_10::official_native_tools/r0,counter,active_counter,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_base_11::official_native_tools/r0,counter,active_counter,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_base_12::official_native_tools/r0,counter,active_counter,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_base_13::official_native_tools/r0,counter,active_counter,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_base_14::official_native_tools/r0,counter,active_counter,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_long_context_10::official_native_tools/r0,counter,active_counter,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_long_context_11::official_native_tools/r0,counter,active_counter,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_long_context_12::official_native_tools/r0,counter,active_counter,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_long_context_13::official_native_tools/r0,counter,active_counter,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_long_context_14::official_native_tools/r0,counter,active_counter,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_10::official_native_tools/r0,counter,active_counter,0.0,1.0,1.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_11::official_native_tools/r0,counter,active_counter,1.0,0.0,-1.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_12::official_native_tools/r0,counter,active_counter,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_13::official_native_tools/r0,counter,active_counter,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_14::official_native_tools/r0,counter,active_counter,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_10::official_native_tools/r0,counter,active_counter,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_11::official_native_tools/r0,counter,active_counter,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_12::official_native_tools/r0,counter,active_counter,1.0,0.0,-1.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_13::official_native_tools/r0,counter,active_counter,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_14::official_native_tools/r0,counter,active_counter,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_base_10::official_native_tools/r0,recompute,active_recompute,0.0,1.0,1.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_base_11::official_native_tools/r0,recompute,active_recompute,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_base_12::official_native_tools/r0,recompute,active_recompute,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_base_13::official_native_tools/r0,recompute,active_recompute,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_base_14::official_native_tools/r0,recompute,active_recompute,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_long_context_10::official_native_tools/r0,recompute,active_recompute,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_long_context_11::official_native_tools/r0,recompute,active_recompute,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_long_context_12::official_native_tools/r0,recompute,active_recompute,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_long_context_13::official_native_tools/r0,recompute,active_recompute,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_long_context_14::official_native_tools/r0,recompute,active_recompute,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_10::official_native_tools/r0,recompute,active_recompute,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_11::official_native_tools/r0,recompute,active_recompute,1.0,0.0,-1.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_12::official_native_tools/r0,recompute,active_recompute,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_13::official_native_tools/r0,recompute,active_recompute,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_func_14::official_native_tools/r0,recompute,active_recompute,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_10::official_native_tools/r0,recompute,active_recompute,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_11::official_native_tools/r0,recompute,active_recompute,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_12::official_native_tools/r0,recompute,active_recompute,1.0,1.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_13::official_native_tools/r0,recompute,active_recompute,0.0,0.0,0.0
e12-baseline-bfcl-allarms-fourmodels-v2,bfcl_multi_turn,gpt-5.6-terra,multi_turn_miss_param_14::official_native_tools/r0,recompute,active_recompute,0.0,0.0,0.0
